lake_id,survey_date,amphibian_species,amphibian_life_stage,amphibian_state,amphibian_number,amphibian_location,amphibian_voucher
71884,8/4/00,HYRE,Tadpole,Alive,12,in lake,0
71885,8/9/01,HYRE,Tadpole,Alive,7,in lake,0
71887,7/11/00,HYRE,Tadpole,Alive,59,in lake,0
71887,7/11/00,TATO,Adult,Alive,1,in lake,0
71889,9/12/00,HYRE,SubAdult,Alive,1,in lake,0
71889,9/12/00,HYRE,Tadpole,Alive,16,in lake,0
71890,7/18/01,HYRE,Tadpole,Alive,2,in lake,0
71890,7/18/01,THEL,Adult,Alive,1,in lake,0
71891,8/22/01,HYRE,SubAdult,Alive,6,in lake,0
71894,6/28/01,HYRE,Tadpole,Alive,250,in lake,0
71897,8/3/01,HYRE,Tadpole,Alive,55,in lake,0
71899,7/29/00,HYRE,Adult,Alive,2,in lake,0
71899,7/29/00,HYRE,SubAdult,Alive,16,in lake,0
71899,7/29/00,HYRE,Tadpole,Alive,128,in lake,0
71900,8/28/00,HYRE,SubAdult,Alive,3,in lake,0
71900,8/28/00,HYRE,Tadpole,Alive,1,in lake,0
71901,7/12/01,HYRE,SubAdult,Alive,1,in lake,0
71901,7/12/01,HYRE,Tadpole,Alive,35,in lake,0
71901,7/12/01,THEL,Adult,Alive,2,in lake,0
71902,7/12/01,HYRE,Tadpole,Alive,105,in lake,0
71903,8/24/00,HYRE,Tadpole,Alive,2,in lake,0
71904,9/7/00,HYRE,SubAdult,Alive,2,in lake,0
71904,9/7/00,HYRE,Tadpole,Alive,4,in lake,0
71906,6/12/01,HYRE,Tadpole,Alive,500,fringing habitat,0
71910,7/11/00,HYRE,Tadpole,Alive,148,in lake,0
71910,7/11/00,TATO,Adult,Alive,1,in lake,0
71910,7/11/00,TATO,SubAdult,Alive,2,in lake,0
71910,7/11/00,THEL,SubAdult,Alive,1,in lake,0
71911,8/8/00,HYRE,Tadpole,Alive,114,in lake,0
71912,8/29/00,HYRE,Tadpole,Alive,2,in lake,0
71914,8/5/00,RAMU,Adult,Alive,5,in lake,0
71914,8/5/00,RAMU,Tadpole,Alive,30,in lake,0
71916,8/22/01,HYRE,SubAdult,Alive,2,in lake,0
71917,7/14/00,HYRE,Tadpole,Alive,5,in lake,0
71921,9/9/00,HYRE,Tadpole,Alive,15,in lake,0
71922,7/30/01,HYRE,Tadpole,Alive,150,in lake,0
71925,8/7/00,HYRE,Tadpole,Alive,15,fringing habitat,0
71926,7/12/01,HYRE,Tadpole,Alive,560,in lake,0
71928,6/27/01,HYRE,Tadpole,Alive,35,in lake,0
71929,7/31/00,HYRE,Tadpole,Alive,8,in lake,0
71931,9/12/00,HYRE,SubAdult,Alive,1,in lake,0
71931,9/12/00,HYRE,Tadpole,Alive,1,in lake,0
71932,6/22/01,HYRE,Tadpole,Alive,135,in lake,0
71934,9/8/00,HYRE,SubAdult,Alive,4,in lake,0
71937,7/23/00,HYRE,Tadpole,Alive,20,in lake,0
71937,7/23/00,THEL,Adult,Alive,1,in lake,0
71938,7/9/00,HYRE,Tadpole,Alive,41,in lake,0
71938,7/9/00,THEL,Adult,Alive,1,in lake,0
71939,7/1/01,HYRE,Tadpole,Alive,120,in lake,0
71939,7/1/01,THEL,Adult,Alive,2,in lake,0
71942,8/8/01,HYRE,SubAdult,Alive,2,fringing habitat,0
71943,8/12/00,HYRE,SubAdult,Alive,5,in lake,0
71943,8/12/00,HYRE,Tadpole,Alive,12,in lake,0
71943,8/12/00,THEL,Adult,Alive,1,in lake,0
71945,8/14/00,HYRE,Adult,Alive,26,in lake,0
71945,8/14/00,HYRE,SubAdult,Alive,99,in lake,0
71945,8/14/00,HYRE,Tadpole,Alive,67,in lake,0
71947,6/22/01,HYRE,Tadpole,Alive,475,in lake,0
71958,9/6/00,HYRE,SubAdult,Alive,1,in lake,0
71958,9/6/00,HYRE,Tadpole,Alive,2,in lake,0
71960,8/23/00,THEL,Adult,Alive,1,in lake,0
71962,7/20/00,HYRE,Tadpole,Alive,64,in lake,0
71963,7/17/01,HYRE,Tadpole,Alive,50,in lake,0
71965,7/27/00,HYRE,SubAdult,Alive,1,in lake,0
71965,7/27/00,HYRE,Tadpole,Alive,1,in lake,0
71965,7/27/00,RAMU,SubAdult,Alive,1,in lake,0
71967,8/15/00,RAMU,Adult,Alive,104,in lake,0
71967,8/15/00,RAMU,SubAdult,Alive,28,in lake,0
71967,8/15/00,RAMU,Tadpole,Alive,253,in lake,1
71967,9/20/02,RAMU,Adult,Alive,30,in lake,0
71967,9/20/02,RAMU,SubAdult,Alive,70,in lake,0
71967,9/20/02,RAMU,Tadpole,Alive,85,in lake,0
71969,7/27/00,HYRE,Tadpole,Alive,14,in lake,0
71969,7/27/00,RAMU,SubAdult,Alive,1,in lake,0
71971,7/29/00,HYRE,Tadpole,Alive,216,in lake,0
71972,7/29/00,HYRE,Tadpole,Alive,2,in lake,0
71972,7/29/00,RAMU,SubAdult,Alive,1,in lake,0
71972,7/29/00,THEL,Adult,Alive,1,in lake,0
71975,8/5/00,RAMU,Adult,Alive,1,in lake,0
71975,8/5/00,RAMU,Tadpole,Alive,5,in lake,0
71977,8/3/01,HYRE,Tadpole,Alive,50,in lake,0
71979,9/8/00,HYRE,Adult,Alive,3,in lake,0
71979,9/8/00,HYRE,SubAdult,Alive,4,in lake,0
71979,9/8/00,HYRE,Tadpole,Alive,24,in lake,0
71980,7/25/00,HYRE,Tadpole,Alive,16,in lake,0
71981,9/9/00,HYRE,SubAdult,Alive,1,in lake,0
71981,9/9/00,RAMU,Adult,Alive,4,in lake,0
71984,6/27/01,HYRE,Tadpole,Alive,50,in lake,0
71985,7/24/00,HYRE,Tadpole,Alive,33,in lake,0
71986,9/11/00,HYRE,SubAdult,Alive,1,in lake,0
71990,6/24/01,HYRE,Tadpole,Alive,500,in lake,0
71991,6/22/01,BUCA,Adult,Alive,1,fringing habitat,0
71991,6/22/01,HYRE,Adult,Alive,2,in lake,0
71991,6/22/01,HYRE,SubAdult,Alive,1,in lake,0
71991,6/22/01,HYRE,Tadpole,Alive,330,in lake,0
71993,8/6/00,HYRE,Tadpole,Alive,35,in lake,0
71994,8/13/00,HYRE,Tadpole,Alive,23,in lake,0
71997,6/28/00,HYRE,Tadpole,Alive,31,in lake,0
71998,8/10/00,HYRE,SubAdult,Alive,3,in lake,0
71998,8/10/00,HYRE,Tadpole,Alive,4,in lake,0
71999,8/5/00,HYRE,SubAdult,Alive,7,in lake,0
71999,8/5/00,HYRE,Tadpole,Alive,11,in lake,0
71999,8/5/00,TATO,Tadpole,Alive,3,in lake,0
71999,8/5/00,THCO,Adult,Alive,1,in lake,0
71999,8/5/00,THEL,Adult,Alive,2,in lake,0
72003,7/30/00,HYRE,SubAdult,Alive,1,in lake,0
72003,7/30/00,HYRE,Tadpole,Alive,58,in lake,0
72003,7/30/00,RAMU,Adult,Alive,1,in lake,0
72003,7/30/00,RAMU,SubAdult,Alive,1,in lake,0
72004,7/31/00,HYRE,Tadpole,Alive,3,in lake,0
72004,7/31/00,RAMU,SubAdult,Alive,1,in lake,0
72004,7/31/00,THEL,Adult,Alive,2,in lake,0
72006,8/1/01,HYRE,Tadpole,Alive,430,in lake,0
72009,9/13/00,HYRE,SubAdult,Alive,1,in lake,0
72009,9/13/00,HYRE,Tadpole,Alive,1,in lake,0
72009,9/13/00,RAMU,Adult,Alive,1,in lake,0
72010,6/24/01,HYRE,Tadpole,Alive,25,in lake,0
72013,6/25/00,HYRE,EggMass,Alive,21,in lake,0
72014,7/15/00,HYRE,Tadpole,Alive,18,in lake,0
72017,7/13/01,HYRE,Tadpole,Alive,580,in lake,0
72017,7/13/01,THEL,Adult,Alive,3,in lake,0
72018,8/20/00,HYRE,SubAdult,Alive,6,in lake,0
72018,8/20/00,HYRE,Tadpole,Alive,400,in lake,0
72019,8/1/00,HYRE,Tadpole,Alive,1,in lake,0
72019,8/1/00,THEL,Adult,Alive,1,in lake,0
72020,7/18/01,HYRE,Tadpole,Alive,35,in lake,0
72021,7/10/00,HYRE,Tadpole,Alive,166,in lake,0
72025,6/26/00,HYRE,EggMass,Alive,2,in lake,0
72025,6/26/00,HYRE,Tadpole,Alive,5,in lake,0
72026,7/25/00,HYRE,Tadpole,Alive,5,in lake,0
72027,8/4/01,HYRE,Tadpole,Alive,200,in lake,0
72028,7/20/01,HYRE,Tadpole,Alive,2000,fringing habitat,0
72028,7/20/01,HYRE,Tadpole,Alive,7000,in lake,0
72030,7/11/00,HYRE,Adult,Alive,2,in lake,0
72030,7/11/00,HYRE,Tadpole,Alive,81,in lake,0
72030,7/11/00,THCO,Adult,Alive,5,in lake,0
72032,8/21/00,HYRE,SubAdult,Alive,5,in lake,0
72032,8/21/00,HYRE,Tadpole,Alive,4,in lake,0
72035,8/23/01,HYRE,SubAdult,Alive,2,in lake,0
72035,8/23/01,HYRE,SubAdult,Dead,1,in lake,0
72036,9/11/00,HYRE,Adult,Alive,3,in lake,0
72036,9/11/00,RAMU,Tadpole,Alive,47,in lake,0
72037,7/22/00,BUCA,Tadpole,Alive,3,in lake,0
72038,6/24/01,HYRE,Tadpole,Alive,500,in lake,0
72039,8/13/01,HYRE,SubAdult,Alive,1,in lake,0
72041,7/19/00,HYRE,Tadpole,Alive,358,in lake,0
72043,7/3/01,HYRE,Tadpole,Alive,400,in lake,0
72045,8/2/01,HYRE,Tadpole,Alive,170,in lake,0
72046,8/26/00,RAMU,Adult,Alive,3,in lake,0
72046,8/26/00,RAMU,SubAdult,Alive,2,in lake,0
72046,8/26/00,RAMU,Tadpole,Alive,85,in lake,0
72046,8/26/00,THEL,Adult,Alive,1,in lake,0
72047,8/10/00,HYRE,Tadpole,Alive,105,in lake,0
72050,8/25/00,HYRE,SubAdult,Alive,11,in lake,0
72050,8/25/00,HYRE,Tadpole,Alive,155,in lake,0
72050,8/25/00,THEL,Adult,Alive,1,in lake,0
72052,8/6/00,HYRE,Tadpole,Alive,1,in lake,0
72055,7/4/00,HYRE,Tadpole,Alive,31,in lake,0
72057,8/3/01,HYRE,SubAdult,Alive,5,in lake,0
72057,8/3/01,HYRE,Tadpole,Alive,65,fringing habitat,0
72057,8/3/01,HYRE,Tadpole,Alive,250,in lake,0
72058,7/22/00,HYRE,Tadpole,Alive,355,in lake,0
72058,7/22/00,THEL,Adult,Alive,1,in lake,0
72059,6/27/01,HYRE,Tadpole,Alive,45,in lake,0
72061,7/11/00,HYRE,Tadpole,Alive,1202,in lake,0
72062,6/28/01,HYRE,Tadpole,Alive,4,in lake,0
72066,8/23/00,HYRE,Adult,Alive,6,in lake,0
72066,8/23/00,HYRE,Adult,Dead,3,in lake,0
72066,8/23/00,HYRE,SubAdult,Alive,58,in lake,0
72067,7/9/00,HYRE,Tadpole,Alive,200,in lake,0
72067,7/9/00,THCO,Adult,Alive,2,in lake,0
72067,7/9/00,THEL,Adult,Alive,1,in lake,0
72068,8/25/00,HYRE,Tadpole,Alive,40,in lake,0
72070,7/29/01,HYRE,Tadpole,Alive,14,in lake,0
72071,7/22/00,HYRE,Tadpole,Alive,55,in lake,0
72072,8/6/00,HYRE,Tadpole,Alive,8,in lake,0
72072,8/6/00,THCO,Adult,Alive,2,in lake,0
72075,7/7/00,HYRE,Tadpole,Alive,823,in lake,0
72076,8/27/00,HYRE,Tadpole,Alive,26,in lake,0
72077,9/27/00,HYRE,Adult,Alive,1,in lake,0
72077,9/27/00,HYRE,SubAdult,Alive,1,in lake,0
72078,8/4/00,HYRE,Tadpole,Alive,4,in lake,0
72079,7/13/01,HYRE,SubAdult,Alive,3,in lake,0
72079,7/13/01,HYRE,Tadpole,Alive,1280,in lake,0
72079,7/13/01,THEL,Adult,Alive,4,in lake,0
72080,6/25/01,HYRE,Tadpole,Alive,55,in lake,0
72081,7/28/00,HYRE,Tadpole,Alive,186,in lake,0
72081,7/28/00,RAMU,Adult,Alive,2,in lake,0
72081,7/28/00,RAMU,SubAdult,Alive,6,in lake,0
72081,7/28/00,THEL,Adult,Alive,1,in lake,0
72084,7/8/00,HYRE,SubAdult,Alive,1,in lake,0
72085,7/5/00,HYRE,Tadpole,Alive,240,in lake,0
72086,8/23/00,HYRE,Adult,Alive,12,in lake,0
72086,8/23/00,HYRE,SubAdult,Alive,1,in lake,0
72088,6/27/00,HYRE,Tadpole,Alive,19,in lake,0
72090,7/5/00,HYRE,Tadpole,Alive,159,in lake,0
72090,7/5/00,THEL,Adult,Alive,3,in lake,0
72091,8/3/01,HYRE,SubAdult,Alive,4,in lake,0
72091,8/3/01,HYRE,Tadpole,Alive,300,in lake,0
72092,7/29/00,HYRE,Tadpole,Alive,318,in lake,0
72094,9/12/00,HYRE,Tadpole,Alive,13,in lake,0
72095,7/16/01,HYRE,Tadpole,Alive,125,in lake,0
72095,7/16/01,HYRE,Tadpole,Alive,4,inlet,0
72096,7/12/00,HYRE,Tadpole,Alive,14,in lake,0
72097,7/8/00,HYRE,Tadpole,Alive,2,in lake,0
72097,7/8/00,TATO,Adult,Alive,1,in lake,0
72100,7/3/01,HYRE,Tadpole,Alive,28,in lake,0
72101,8/5/00,HYRE,Tadpole,Alive,10,in lake,0
72101,8/5/00,RAMU,Tadpole,Alive,8,in lake,0
72102,8/6/00,HYRE,Tadpole,Alive,259,in lake,0
72103,8/22/00,HYRE,SubAdult,Alive,5,in lake,0
72103,8/22/00,HYRE,Tadpole,Alive,30,in lake,0
72103,8/22/00,THEL,Adult,Alive,1,in lake,0
72104,7/30/01,HYRE,Tadpole,Alive,5,in lake,0
72105,8/14/00,HYRE,Tadpole,Alive,8,in lake,0
72105,8/14/00,RAMU,Adult,Alive,6,in lake,0
72105,8/14/00,RAMU,SubAdult,Alive,5,in lake,0
72105,8/14/00,RAMU,Tadpole,Alive,4,in lake,0
72105,9/20/02,RAMU,Adult,Alive,1,in lake,0
72107,7/14/01,HYRE,Tadpole,Alive,585,in lake,0
72107,7/14/01,THEL,Adult,Alive,1,in lake,0
72112,6/25/00,HYRE,Tadpole,Alive,15,in lake,0
72114,8/26/00,HYRE,SubAdult,Alive,188,in lake,0
72114,8/26/00,HYRE,Tadpole,Alive,44,in lake,0
72115,9/13/00,HYRE,SubAdult,Alive,1,in lake,0
72115,9/13/00,HYRE,Tadpole,Alive,8,in lake,0
72115,9/13/00,THEL,Adult,Alive,1,in lake,0
72117,8/19/01,HYRE,SubAdult,Alive,2,in lake,0
72117,8/19/01,HYRE,Tadpole,Alive,145,in lake,0
72121,6/30/01,HYRE,Tadpole,Alive,85,in lake,0
72123,8/26/00,HYRE,SubAdult,Alive,5,in lake,0
72123,8/26/00,HYRE,Tadpole,Alive,127,in lake,0
72123,8/26/00,RAMU,SubAdult,Alive,2,in lake,0
72123,8/26/00,THEL,Adult,Alive,1,in lake,0
72129,6/27/00,HYRE,SubAdult,Alive,1,in lake,0
72129,6/27/00,HYRE,Tadpole,Alive,1,in lake,0
72130,8/27/00,HYRE,Adult,Alive,3,in lake,0
72130,8/27/00,HYRE,SubAdult,Alive,558,in lake,0
72130,8/27/00,HYRE,Tadpole,Alive,1,in lake,0
72133,6/29/01,HYRE,Tadpole,Alive,1000,in lake,0
72133,6/29/01,THEL,Adult,Alive,1,in lake,0
72134,8/27/00,HYRE,Adult,Alive,13,in lake,0
72134,8/27/00,HYRE,SubAdult,Alive,193,in lake,0
72134,8/27/00,THEL,Adult,Alive,1,in lake,0
72135,8/8/00,RAMU,Tadpole,Alive,1,in lake,0
72136,6/9/02,HYRE,Tadpole,Alive,270,in lake,0
72137,7/30/01,HYRE,Tadpole,Alive,1,in lake,0
72138,7/17/00,HYRE,Tadpole,Alive,56,in lake,0
72138,7/17/00,RAMU,Adult,Alive,1,in lake,0
72138,7/17/00,RAMU,SubAdult,Alive,1,in lake,0
72139,6/29/01,HYRE,Tadpole,Alive,150,in lake,0
72141,7/27/01,HYRE,Tadpole,Alive,20,in lake,0
72142,8/15/00,HYRE,SubAdult,Alive,18,in lake,0
72143,7/11/01,HYRE,Tadpole,Alive,4,in lake,0
72146,8/12/00,HYRE,Adult,Alive,28,in lake,0
72146,8/12/00,HYRE,SubAdult,Alive,258,in lake,0
72146,8/12/00,HYRE,Tadpole,Alive,64,in lake,0
72149,7/2/01,HYRE,Tadpole,Alive,80,in lake,0
72152,9/22/00,HYRE,Tadpole,Alive,1,in lake,0
72155,7/12/01,HYRE,Tadpole,Alive,4,in lake,0
72156,8/23/00,HYRE,SubAdult,Alive,2,in lake,0
72156,8/23/00,HYRE,Tadpole,Alive,8,in lake,0
72157,9/13/00,THEL,Adult,Alive,1,in lake,0
72158,7/14/00,TATO,Adult,Alive,1,in lake,0
72159,9/10/00,RAMU,Adult,Alive,1,fringing habitat,0
72160,8/4/01,HYRE,Tadpole,Alive,23,in lake,0
72162,7/29/00,HYRE,Tadpole,Alive,2,in lake,0
72163,8/3/01,HYRE,Tadpole,Alive,50,fringing habitat,0
72163,8/3/01,HYRE,Tadpole,Alive,300,in lake,0
72164,8/25/00,HYRE,SubAdult,Alive,11,in lake,0
72164,8/25/00,HYRE,Tadpole,Alive,32,in lake,0
72166,8/1/00,HYRE,Tadpole,Alive,500,in lake,0
72168,8/21/01,HYRE,SubAdult,Alive,2,in lake,0
72169,8/8/01,HYRE,SubAdult,Alive,2,in lake,0
72169,8/8/01,HYRE,Tadpole,Alive,750,in lake,0
72171,8/1/01,BUCA,Tadpole,Alive,3,in lake,0
72171,8/1/01,RAMU,Tadpole,Alive,45,in lake,0
72173,8/4/00,HYRE,SubAdult,Alive,1,in lake,0
72173,8/4/00,HYRE,Tadpole,Alive,1,in lake,0
72176,7/18/00,HYRE,Tadpole,Alive,150,in lake,0
72176,7/18/00,THEL,Adult,Alive,1,in lake,0
72178,7/21/00,HYRE,Tadpole,Alive,173,in lake,0
72179,7/9/00,TATO,Adult,Alive,4,in lake,0
72180,8/6/00,HYRE,SubAdult,Alive,4,in lake,0
72180,8/6/00,HYRE,Tadpole,Alive,36,in lake,0
72180,8/6/00,THEL,Adult,Alive,1,in lake,0
72180,8/6/00,THEL,SubAdult,Alive,1,in lake,0
72181,8/15/00,HYRE,SubAdult,Alive,12,in lake,0
72182,8/5/01,HYRE,Tadpole,Alive,4,in lake,0
72183,7/20/01,HYRE,SubAdult,Alive,18,in lake,0
72183,7/20/01,HYRE,Tadpole,Alive,1320,in lake,0
72184,8/4/01,HYRE,Tadpole,Alive,12,in lake,0
72186,8/12/01,HYRE,SubAdult,Alive,1,in lake,0
72187,8/29/01,HYRE,Tadpole,Alive,1,in lake,0
72189,8/1/01,HYRE,Tadpole,Alive,75,in lake,0
72192,9/27/00,HYRE,Adult,Alive,1,in lake,0
72192,9/27/00,THEL,Adult,Dead,1,in lake,0
72194,8/26/01,HYRE,SubAdult,Alive,60,in lake,0
72194,8/26/01,RAMU,SubAdult,Alive,5,in lake,0
72194,8/26/01,RAMU,Tadpole,Alive,1,in lake,0
72194,8/26/01,THEL,Adult,Alive,1,in lake,0
72195,8/22/00,HYRE,SubAdult,Alive,2,in lake,0
72195,8/22/00,HYRE,Tadpole,Alive,20,in lake,0
72195,8/22/00,THEL,Adult,Alive,1,in lake,0
72197,8/22/01,HYRE,Adult,Alive,1,in lake,0
72198,8/26/00,RAMU,Adult,Alive,4,in lake,0
72198,8/26/00,RAMU,SubAdult,Alive,1,in lake,0
72199,6/25/01,HYRE,Tadpole,Alive,60,in lake,0
72204,8/1/00,HYRE,Tadpole,Alive,11,in lake,0
72204,8/1/00,RAMU,Adult,Alive,1,in lake,0
72204,8/1/00,RAMU,SubAdult,Alive,2,in lake,0
72209,6/25/00,HYRE,Tadpole,Alive,16,in lake,0
72210,7/10/00,HYRE,Tadpole,Alive,8,in lake,0
72210,7/10/00,TATO,Adult,Alive,1,in lake,0
72212,8/1/01,HYRE,Tadpole,Alive,58,in lake,0
72213,7/30/01,HYRE,Tadpole,Alive,21,in lake,0
72214,7/13/00,HYRE,Tadpole,Alive,15,in lake,0
72216,6/26/01,HYRE,Tadpole,Alive,110,fringing habitat,0
72216,6/26/01,HYRE,Tadpole,Alive,220,in lake,0
72218,7/21/00,HYRE,SubAdult,Alive,2,in lake,0
72218,7/21/00,HYRE,Tadpole,Alive,64,in lake,0
72219,6/26/00,THEL,Adult,Alive,2,in lake,0
72220,8/23/00,HYRE,SubAdult,Alive,8,in lake,0
72220,8/23/00,HYRE,Tadpole,Alive,1,in lake,0
72220,8/23/00,THEL,Adult,Alive,2,in lake,0
72222,8/25/00,HYRE,SubAdult,Alive,1,in lake,0
72225,8/22/00,HYRE,SubAdult,Alive,1,in lake,0
72227,8/28/01,HYRE,Adult,Alive,1,in lake,0
72229,7/25/00,HYRE,Tadpole,Alive,35,in lake,0
72231,8/23/00,HYRE,SubAdult,Alive,1,in lake,0
72232,8/26/00,HYRE,SubAdult,Alive,5,in lake,0
72232,8/26/00,HYRE,Tadpole,Alive,51,in lake,0
72233,6/12/01,HYRE,Tadpole,Alive,42,in lake,0
72237,9/10/00,HYRE,SubAdult,Alive,2,in lake,0
72237,9/10/00,RAMU,Adult,Alive,1,in lake,0
72237,9/10/00,RAMU,SubAdult,Alive,1,in lake,0
72240,7/11/00,HYRE,Tadpole,Alive,9,in lake,0
72244,7/5/00,HYRE,Tadpole,Alive,87,in lake,0
72245,9/23/00,HYRE,Adult,Alive,1,in lake,0
72246,8/8/00,HYRE,Adult,Alive,2,in lake,0
72246,8/8/00,HYRE,SubAdult,Alive,3,in lake,0
72246,8/8/00,HYRE,Tadpole,Alive,6,in lake,0
72248,8/23/00,HYRE,SubAdult,Alive,2,in lake,0
72248,8/23/00,HYRE,SubAdult,Dead,1,in lake,0
72248,8/23/00,HYRE,Tadpole,Alive,44,in lake,0
72249,8/31/00,HYRE,Adult,Alive,2,in lake,0
72249,8/31/00,HYRE,SubAdult,Alive,20,in lake,0
72250,8/28/00,HYRE,Adult,Alive,6,in lake,0
72250,8/28/00,HYRE,SubAdult,Alive,10,in lake,0
72250,8/28/00,HYRE,Tadpole,Alive,95,in lake,0
72254,8/27/00,HYRE,Adult,Alive,3,in lake,0
72254,8/27/00,HYRE,SubAdult,Alive,1,in lake,0
72255,7/21/01,HYRE,Tadpole,Alive,105,in lake,0
72257,6/28/01,HYRE,Tadpole,Alive,62,in lake,0
72258,7/17/01,HYRE,Tadpole,Alive,2000,in lake,0
72259,7/11/00,HYRE,Tadpole,Alive,55,in lake,0
72259,7/11/00,THCO,Adult,Alive,1,in lake,0
72259,7/11/00,THEL,Adult,Alive,1,in lake,0
72260,6/21/00,HYRE,Adult,Alive,NA,fringing habitat,0
72262,9/29/00,CLMA,Adult,Alive,1,in lake,0
72265,9/13/00,HYRE,Adult,Alive,1,in lake,0
72265,9/13/00,HYRE,SubAdult,Alive,1,in lake,0
72265,9/13/00,HYRE,Tadpole,Alive,14,in lake,0
72265,9/13/00,THEL,Adult,Alive,1,in lake,0
72269,8/17/00,TATO,Tadpole,Alive,14,in lake,0
72269,8/17/00,THCO,Adult,Alive,1,in lake,0
72269,8/17/00,THEL,Adult,Alive,3,in lake,0
72270,9/7/00,HYRE,SubAdult,Alive,5,in lake,0
72271,9/13/00,HYRE,Adult,Alive,10,in lake,0
72271,9/13/00,HYRE,SubAdult,Alive,42,in lake,0
72274,8/7/00,HYRE,SubAdult,Alive,7,in lake,0
72274,8/7/00,HYRE,Tadpole,Alive,82,in lake,0
72276,7/11/00,HYRE,Tadpole,Alive,5,in lake,0
72276,7/11/00,THEL,Adult,Alive,1,in lake,0
72281,6/29/01,HYRE,Tadpole,Alive,2000,in lake,0
72282,7/23/00,HYRE,Tadpole,Alive,287,in lake,0
72282,7/23/00,THEL,Adult,Alive,2,in lake,0
72283,6/29/01,HYRE,Tadpole,Alive,730,in lake,0
72287,8/22/00,HYRE,SubAdult,Alive,1,fringing habitat,0
72289,8/3/01,HYRE,Adult,Alive,1,in lake,0
72290,9/13/00,HYRE,Tadpole,Alive,57,in lake,0
72291,8/25/00,HYRE,SubAdult,Alive,1,in lake,0
72291,8/25/00,HYRE,Tadpole,Alive,45,in lake,0
72291,8/25/00,THEL,Adult,Alive,2,in lake,0
72293,8/23/00,HYRE,Tadpole,Alive,99,in lake,0
72294,8/9/01,HYRE,SubAdult,Alive,1,in lake,0
72294,8/9/01,HYRE,Tadpole,Alive,75,in lake,0
72296,9/13/00,HYRE,SubAdult,Alive,2,in lake,0
72297,8/5/00,HYRE,Tadpole,Alive,300,in lake,0
72299,8/4/01,HYRE,SubAdult,Alive,4,in lake,0
72299,8/4/01,HYRE,Tadpole,Alive,14,in lake,0
72300,8/23/00,HYRE,Adult,Alive,2,in lake,0
72300,8/23/00,HYRE,SubAdult,Alive,3,in lake,0
72300,8/23/00,THEL,Adult,Alive,1,in lake,0
72302,8/15/00,RAMU,Adult,Alive,1,in lake,0
72303,7/16/01,HYRE,Tadpole,Alive,430,in lake,0
72304,6/24/00,HYRE,Tadpole,Alive,484,in lake,0
72304,6/24/00,THEL,Adult,Alive,5,in lake,0
72305,6/26/01,HYRE,Tadpole,Alive,19,inlet,0
72307,8/26/00,RAMU,SubAdult,Alive,1,in lake,0
72309,8/1/00,HYRE,SubAdult,Alive,2,in lake,0
72309,8/1/00,HYRE,Tadpole,Alive,2000,in lake,0
72309,8/1/00,THEL,Adult,Alive,1,in lake,0
72313,9/8/00,HYRE,SubAdult,Alive,30,in lake,0
72313,9/8/00,RAMU,Adult,Alive,5,in lake,0
72313,9/8/00,RAMU,Adult,Dead,2,in lake,0
72313,9/8/00,RAMU,SubAdult,Alive,20,in lake,1
72313,9/8/00,RAMU,SubAdult,Dead,7,in lake,0
72313,9/8/00,RAMU,Tadpole,Alive,400,in lake,1
72314,8/8/01,HYRE,SubAdult,Alive,1,in lake,0
72314,8/8/01,HYRE,Tadpole,Alive,80,in lake,0
72315,7/25/00,HYRE,Tadpole,Alive,99,in lake,0
72316,8/5/01,HYRE,SubAdult,Alive,1,in lake,0
72316,8/5/01,HYRE,Tadpole,Alive,200,in lake,0
72317,7/11/00,HYRE,SubAdult,Alive,10,in lake,0
72317,7/11/00,HYRE,Tadpole,Alive,200,in lake,0
72318,8/22/00,HYRE,Tadpole,Alive,55,in lake,0
72321,7/11/00,HYRE,Tadpole,Alive,224,in lake,0
72322,8/3/01,HYRE,SubAdult,Alive,2,in lake,0
72322,8/3/01,HYRE,Tadpole,Alive,110,in lake,0
72324,8/22/00,HYRE,SubAdult,Alive,1,in lake,0
72324,8/22/00,HYRE,Tadpole,Alive,12,in lake,0
72325,8/4/01,HYRE,SubAdult,Alive,2,in lake,0
72325,8/4/01,HYRE,Tadpole,Alive,130,in lake,0
72325,8/4/01,THEL,Adult,Alive,1,in lake,0
72326,8/24/00,HYRE,SubAdult,Alive,13,in lake,0
72326,8/24/00,HYRE,Tadpole,Alive,14,in lake,0
72326,8/24/00,THEL,Adult,Alive,1,in lake,0
72328,7/24/01,HYRE,Tadpole,Alive,400,in lake,0
72331,7/20/00,HYRE,Tadpole,Alive,690,in lake,0
72335,8/5/00,HYRE,Tadpole,Alive,175,in lake,0
72336,7/15/01,RAMU,Tadpole,Alive,2,in lake,0
72337,7/19/01,HYRE,Tadpole,Alive,175,in lake,0
72338,7/18/01,HYRE,Tadpole,Alive,50,in lake,0
72339,7/2/01,HYRE,Tadpole,Alive,1000,in lake,0
72339,7/2/01,THEL,Adult,Alive,2,in lake,0
72340,8/13/01,HYRE,Tadpole,Alive,34,in lake,0
72340,8/13/01,THEL,Adult,Alive,2,in lake,0
72344,7/11/01,HYRE,Tadpole,Alive,800,in lake,0
72345,7/6/00,HYRE,EggMass,Alive,8,in lake,0
72345,7/6/00,HYRE,Tadpole,Alive,6,in lake,0
72346,8/19/00,HYRE,SubAdult,Alive,1,in lake,0
